iter	Passed	Remaining
579	227	1340
580	227	1340
581	228	1340
582	228	1341
583	229	1340
584	229	1341
585	230	1341
586	230	1341
587	231	1341
588	232	1348
589	233	1346
590	233	1345
591	233	1343
592	233	1342
593	233	1340
594	234	1339
595	234	1337
596	234	1336
597	234	1334
598	234	1333
599	234	1331
600	235	1330
601	237	1339
602	238	1344
603	238	1342
604	239	1341
605	239	1339
606	239	1338
607	239	1336
608	239	1335
609	240	1334
610	240	1333
611	240	1331
612	240	1331
613	241	1329
614	241	1328
615	242	1329
616	242	1328
617	243	1330
618	243	1328
619	243	1327
620	243	1326
621	243	1324
622	244	1323
623	244	1322
624	244	1321
625	245	1320
626	245	1319
627	245	1317
628	245	1317
629	246	1316
630	246	1314
631	258	1376
632	258	1375
633	258	1373
634	259	1372
635	259	1371
636	259	1369
637	259	1368
638	259	1366
639	260	1365
640	260	1364
641	260	1363
642	260	1361
643	261	1360
644	261	1359
645	261	1358
646	261	1357
647	262	1355
648	262	1354
649	262	1353
650	262	1352
651	274	1411
652	275	1410
653	275	1409
654	276	1409
655	276	1409
656	276	1408
657	277	1408
658	277	1407
659	278	1407
660	278	1406
661	290	1463
662	290	1462
663	290	1461
664	291	1459
665	291	1458
666	291	1457
667	291	1455
668	292	1454
669	292	1452
670	292	1451
671	292	1449
672	292	1448
673	293	1446
674	293	1445
675	293	1444
676	293	1442
677	294	1441
678	294	1439
679	294	1438
680	294	1436
681	295	1435
682	295	1433
683	295	1432
684	295	1431
685	295	1429
686	296	1428
687	296	1426
688	296	1425
689	296	1424
690	297	1422
691	297	1421
692	297	1419
693	297	1418
694	297	1417
695	298	1415
696	298	1414
697	309	1463
698	309	1463
699	310	1461
700	310	1460
701	310	1458
702	310	1457
703	310	1455
704	311	1454
705	311	1452
706	311	1450
707	311	1449
708	312	1448
709	312	1446
710	312	1445
711	312	1444
712	312	1442
713	313	1441
714	313	1440
715	313	1438
716	313	1437
717	314	1435
718	314	1434
719	314	1433
720	314	1431
721	315	1430
722	315	1429
723	315	1427
724	315	1426
725	316	1425
726	316	1423
727	316	1422
728	316	1421
729	316	1419
730	320	1432
731	321	1434
732	321	1433
733	321	1431
734	321	1430
735	322	1428
736	323	1431
737	324	1432
738	328	1449
739	329	1449
740	329	1448
741	329	1448
742	330	1447
743	330	1446
744	330	1445
745	331	1445
746	331	1444
747	331	1443
748	332	1442
749	332	1441
750	332	1440
751	333	1439
752	344	1485
753	344	1484
754	345	1483
755	345	1481
756	345	1480
757	345	1479
758	346	1477
759	346	1476
760	346	1475
761	346	1473
762	347	1472
763	347	1470
764	347	1469
765	347	1468
766	347	1466
767	348	1465
768	348	1463
769	348	1462
770	348	1461
771	350	1467
772	351	1466
773	351	1464
774	351	1463
775	351	1461
776	352	1460
777	352	1458
778	352	1457
779	352	1455
780	352	1454
781	352	1452
782	353	1451
783	353	1449
784	353	1447
785	353	1446
786	353	1445
787	354	1443
788	354	1443
789	355	1443
790	355	1441
791	355	1440
792	355	1438
793	355	1437
794	356	1435
795	356	1434
796	356	1433
797	356	1431
798	357	1430
799	357	1428
800	357	1427
801	357	1425
802	357	1424
803	358	1423
804	358	1421
805	358	1420
806	358	1418
807	358	1417
808	359	1416
809	359	1415
810	359	1413
811	359	1412
812	365	1434
813	366	1433
814	366	1431
815	366	1430
816	366	1429
817	366	1427
818	367	1426
819	367	1425
820	369	1428
821	369	1427
822	369	1426
823	370	1429
824	371	1428
825	371	1427
826	371	1426
827	371	1424
828	372	1423
829	372	1422
830	372	1420
831	372	1419
832	372	1417
833	373	1416
834	373	1415
835	373	1414
836	373	1413
837	374	1412
838	374	1411
839	374	1409
840	374	1408
841	375	1407
842	375	1406
843	375	1404
844	375	1403
845	376	1402
846	376	1400
847	376	1399
848	376	1398
849	377	1397
850	377	1396
851	381	1408
852	381	1407
853	382	1409
854	382	1407
855	382	1406
856	383	1405
857	383	1403
858	383	1402
859	383	1401
860	383	1399
861	384	1398
862	384	1397
863	384	1395
864	384	1395
865	385	1393
866	385	1392
867	386	1392
868	386	1391
869	386	1390
870	386	1389
871	386	1387
872	387	1387
873	387	1386
874	387	1384
875	387	1383
876	388	1382
877	388	1380
878	388	1379
879	388	1378
880	388	1376
881	389	1375
882	389	1374
883	389	1373
884	389	1371
885	389	1370
886	390	1368
887	390	1367
888	390	1366
889	390	1365
890	390	1363
891	391	1362
892	391	1361
893	391	1360
894	391	1358
895	391	1357
896	392	1356
897	392	1355
898	392	1353
899	392	1352
900	395	1359
901	395	1358
902	396	1358
903	396	1357
904	396	1355
905	396	1354
906	396	1353
907	397	1351
908	397	1350
909	397	1349
910	398	1351
911	398	1350
912	399	1349
913	400	1352
914	404	1363
915	404	1362
916	404	1361
917	405	1359
918	405	1358
919	405	1357
920	405	1356
921	405	1354
922	405	1353
923	406	1352
924	406	1351
925	406	1349
926	406	1348
927	407	1347
928	407	1346
929	407	1345
930	407	1344
931	408	1343
932	408	1342
933	408	1340
934	408	1339
935	408	1338
936	409	1337
937	409	1336
938	409	1335
939	409	1334
940	410	1333
941	410	1331
942	410	1330
943	410	1329
944	410	1328
945	423	1367
946	423	1366
947	424	1365
948	424	1364
949	424	1363
950	424	1361
951	425	1360
952	425	1359
953	425	1358
954	425	1357
955	425	1356
956	426	1355
957	426	1354
958	426	1352
959	426	1351
960	439	1389
961	439	1388
962	439	1387
963	440	1386
964	440	1385
965	440	1384
966	440	1382
967	441	1381
968	441	1380
969	441	1379
970	441	1378
971	454	1417
972	455	1416
973	455	1415
974	455	1414
975	456	1413
976	456	1412
977	456	1411
978	456	1409
979	457	1408
980	457	1407
981	457	1406
982	457	1404
983	457	1403
984	458	1402
985	458	1401
986	458	1400
987	458	1398
988	470	1433
989	471	1432
990	471	1431
991	471	1430
992	471	1429
993	472	1427
994	472	1426
995	472	1425
996	472	1424
997	473	1423
998	473	1422
999	473	1420
1000	473	1419
1001	474	1418
1002	474	1417
1003	474	1415
1004	474	1414
1005	474	1413
1006	475	1413
1007	475	1412
1008	475	1410
1009	476	1409
1010	476	1408
1011	476	1407
1012	476	1406
1013	477	1405
1014	477	1403
1015	477	1402
1016	477	1401
1017	478	1400
1018	478	1399
1019	487	1424
1020	490	1431
1021	490	1430
1022	491	1429
1023	491	1428
1024	491	1427
1025	492	1426
1026	492	1425
1027	492	1424
1028	492	1422
1029	493	1421
1030	493	1420
1031	493	1419
1032	493	1417
1033	493	1416
1034	494	1415
1035	494	1414
1036	505	1445
1037	506	1443
1038	506	1442
1039	506	1441
1040	506	1440
1041	506	1438
1042	507	1437
1043	507	1436
1044	507	1434
1045	507	1433
1046	507	1432
1047	507	1430
1048	508	1429
1049	508	1428
1050	508	1427
1051	508	1425
1052	509	1424
1053	509	1423
1054	509	1422
1055	509	1421
1056	521	1451
1057	521	1451
1058	522	1450
1059	522	1448
1060	522	1447
1061	523	1449
1062	524	1448
1063	524	1447
1064	524	1446
1065	525	1446
1066	525	1445
1067	526	1444
1068	526	1443
1069	526	1442
1070	527	1441
1071	527	1440
1072	527	1438
1073	527	1437
1074	527	1436
1075	528	1435
1076	528	1434
1077	528	1432
1078	528	1431
1079	529	1430
1080	529	1429
1081	529	1428
1082	529	1426
1083	530	1425
1084	541	1454
1085	541	1453
1086	542	1452
1087	542	1451
1088	542	1450
1089	542	1449
1090	543	1447
1091	543	1446
1092	543	1445
1093	543	1444
1094	543	1443
1095	544	1441
1096	544	1440
1097	544	1439
1098	544	1438
1099	545	1437
1100	545	1435
1101	556	1463
1102	557	1463
1103	557	1462
1104	557	1461
1105	557	1459
1106	558	1458
1107	558	1457
1108	558	1456
1109	558	1454
1110	559	1453
1111	559	1452
1112	559	1451
1113	559	1449
1114	559	1448
1115	560	1447
1116	560	1446
1117	560	1445
1118	560	1443
1119	561	1442
1120	561	1442
1121	561	1440
1122	562	1439
1123	562	1438
1124	562	1438
1125	562	1436
1126	563	1435
1127	563	1434
1128	563	1433
1129	563	1432
1130	564	1431
1131	564	1429
1132	564	1428
1133	564	1427
1134	565	1426
1135	565	1425
1136	565	1424
1137	565	1423
1138	566	1421
1139	566	1420
1140	566	1419
1141	566	1418
1142	566	1417
1143	567	1416
1144	567	1414
1145	578	1440
1146	578	1439
1147	578	1437
1148	579	1436
1149	579	1435
1150	579	1434
1151	579	1433
1152	579	1431
1153	580	1430
1154	580	1429
1155	580	1428
1156	580	1427
1157	581	1425
1158	581	1424
1159	581	1423
1160	581	1422
1161	581	1421
1162	582	1419
1163	582	1418
1164	586	1427
1165	587	1427
1166	587	1425
1167	587	1424
1168	587	1423
1169	587	1422
1170	588	1420
1171	588	1419
1172	588	1418
1173	588	1417
1174	588	1416
1175	589	1414
1176	589	1413
1177	589	1412
1178	589	1411
1179	589	1409
1180	590	1408
1181	590	1407
1182	590	1406
1183	590	1405
1184	591	1404
1185	593	1407
1186	593	1406
1187	593	1404
1188	593	1403
1189	593	1402
1190	594	1401
1191	594	1400
1192	594	1398
1193	594	1397
1194	594	1396
1195	595	1395
1196	595	1394
1197	595	1393
1198	595	1391
1199	596	1390
1200	596	1389
1201	596	1388
1202	596	1387
1203	596	1386
1204	597	1385
1205	597	1384
1206	597	1383
1207	597	1381
1208	598	1381
1209	598	1380
1210	598	1379
1211	599	1377
1212	599	1376
1213	599	1375
1214	599	1374
1215	599	1373
1216	600	1372
1217	600	1371
1218	600	1370
1219	600	1369
1220	601	1368
1221	601	1366
1222	601	1365
1223	603	1369
1224	604	1368
1225	606	1371
1226	606	1370
1227	607	1371
1228	607	1370
1229	608	1369
1230	609	1370
1231	609	1369
1232	609	1368
1233	610	1369
1234	611	1368
1235	611	1368
1236	612	1367
1237	612	1366
1238	613	1366
1239	613	1365
1240	614	1365
1241	614	1365
1242	615	1364
1243	616	1365
1244	616	1364
1245	618	1367
1246	619	1366
1247	619	1366
1248	622	1370
1249	622	1370
1250	623	1369
1251	623	1368
1252	624	1368
1253	624	1368
1254	625	1369
1255	626	1368
1256	629	1372
1257	629	1371
1258	629	1370
1259	629	1369
1260	630	1368
1261	630	1367
1262	630	1366
1263	630	1365
1264	631	1364
1265	632	1365
1266	633	1366
1267	634	1367
1268	635	1367
1269	635	1366
1270	636	1366
1271	636	1365
1272	636	1364
1273	637	1363
1274	637	1362
1275	638	1362
1276	638	1361
1277	638	1360
1278	639	1359
1279	639	1359
1280	639	1358
1281	640	1357
1282	640	1355
1283	640	1354
1284	640	1353
1285	641	1352
1286	641	1351
1287	641	1350
1288	641	1349
1289	642	1348
1290	642	1347
1291	642	1346
1292	642	1345
1293	643	1344
1294	643	1343
1295	643	1342
1296	643	1341
1297	643	1340
1298	644	1339
1299	644	1338
1300	644	1337
1301	644	1336
1302	645	1335
1303	645	1334
1304	645	1333
1305	645	1332
1306	646	1331
1307	646	1330
1308	646	1329
1309	647	1328
1310	647	1328
1311	647	1327
1312	648	1326
1313	648	1325
1314	649	1326
1315	649	1325
1316	649	1324
1317	650	1322
1318	650	1322
1319	650	1321
1320	651	1320
1321	651	1319
1322	651	1318
1323	651	1317
1324	652	1316
1325	652	1315
1326	652	1314
1327	652	1313
1328	653	1312
1329	653	1311
1330	653	1310
1331	653	1309
1332	654	1308
1333	654	1307
1334	654	1306
1335	654	1305
1336	655	1304
1337	655	1303
1338	655	1302
1339	655	1301
1340	656	1300
1341	656	1299
1342	656	1298
1343	656	1297
1344	656	1296
1345	657	1295
1346	657	1294
1347	657	1293
1348	658	1293
1349	658	1292
1350	658	1291
1351	658	1290
1352	658	1289
1353	659	1288
1354	659	1287
1355	660	1287
1356	660	1286
1357	660	1285
1358	661	1284
1359	661	1283
1360	661	1282
1361	664	1287
1362	665	1286
1363	665	1285
1364	665	1285
1365	666	1284
1366	666	1284
1367	667	1284
1368	667	1283
1369	668	1282
1370	668	1282
1371	669	1281
1372	669	1280
1373	670	1281
1374	671	1281
1375	671	1280
1376	672	1280
1377	672	1279
1378	672	1278
1379	673	1278
1380	673	1277
1381	673	1276
1382	674	1275
1383	674	1275
1384	675	1274
1385	675	1274
1386	676	1274
1387	676	1273
1388	677	1272
1389	678	1273
1390	678	1272
1391	678	1271
1392	679	1270
1393	679	1269
1394	679	1268
1395	679	1267
1396	679	1267
1397	680	1266
1398	680	1265
1399	680	1264
1400	680	1263
1401	681	1262
1402	681	1261
1403	681	1260
1404	683	1261
1405	683	1261
1406	684	1260
1407	684	1259
1408	684	1259
1409	685	1259
1410	686	1258
1411	686	1258
1412	686	1257
1413	686	1256
1414	687	1255
1415	687	1254
1416	687	1253
1417	687	1252
1418	688	1251
1419	688	1250
1420	688	1249
1421	688	1248
1422	688	1247
1423	689	1246
1424	689	1245
1425	689	1244
1426	689	1243
1427	690	1242
1428	690	1242
1429	690	1241
1430	690	1240
1431	691	1239
1432	691	1238
1433	691	1237
1434	691	1236
1435	691	1235
1436	696	1242
1437	697	1241
1438	697	1241
1439	698	1241
1440	701	1246
1441	702	1246
1442	703	1245
1443	703	1245
1444	704	1244
1445	704	1244
1446	705	1243
1447	705	1243
1448	705	1242
1449	706	1241
1450	706	1241
1451	706	1240
1452	707	1239
1453	707	1239
1454	708	1238
1455	708	1238
1456	708	1237
1457	709	1236
1458	709	1235
1459	710	1235
1460	710	1234
1461	711	1234
1462	711	1234
1463	712	1233
1464	712	1232
1465	712	1232
1466	713	1231
1467	713	1231
1468	714	1230
1469	714	1229
1470	714	1229
1471	715	1228
1472	716	1228
1473	716	1228
1474	717	1228
1475	718	1227
1476	718	1227
1477	718	1226
1478	719	1225
1479	719	1225
1480	719	1224
1481	719	1223
1482	720	1222
1483	720	1221
1484	720	1220
1485	720	1219
1486	721	1218
1487	721	1217
1488	721	1216
1489	721	1215
1490	721	1214
1491	722	1213
1492	722	1212
1493	722	1212
1494	722	1211
1495	723	1210
1496	723	1210
1497	724	1209
1498	724	1208
1499	724	1207
1500	724	1206
1501	725	1205
1502	725	1204
1503	725	1203
1504	725	1203
1505	726	1202
1506	726	1202
1507	727	1201
1508	727	1200
1509	727	1200
1510	728	1199
1511	728	1199
1512	729	1198
1513	730	1199
1514	731	1199
1515	731	1198
1516	731	1197
1517	731	1196
1518	732	1195
1519	732	1194
1520	732	1193
1521	732	1192
1522	732	1192
1523	733	1191
1524	733	1190
1525	733	1189
1526	733	1188
1527	734	1187
1528	734	1186
1529	734	1185
1530	734	1184
1531	734	1183
1532	735	1182
1533	735	1182
1534	735	1181
1535	735	1180
1536	736	1179
1537	736	1178
1538	736	1177
1539	736	1177
1540	737	1176
1541	737	1175
1542	737	1174
1543	737	1173
1544	737	1172
1545	738	1171
1546	738	1171
1547	738	1170
1548	738	1169
1549	739	1168
1550	739	1167
1551	739	1166
1552	739	1165
1553	740	1164
1554	740	1164
1555	740	1163
1556	740	1162
1557	741	1161
1558	741	1160
1559	741	1159
1560	741	1158
1561	741	1158
1562	742	1157
1563	742	1156
1564	742	1155
1565	742	1154
1566	743	1153
1567	743	1152
1568	743	1152
1569	745	1153
1570	745	1152
1571	745	1151
1572	746	1151
1573	746	1150
1574	746	1149
1575	746	1148
1576	746	1147
1577	747	1146
1578	747	1146
1579	747	1145
1580	747	1144
1581	748	1143
1582	748	1142
1583	748	1141
1584	748	1140
1585	748	1139
1586	749	1140
1587	750	1139
1588	750	1138
1589	750	1137
1590	750	1136
1591	751	1135
1592	751	1135
1593	751	1134
1594	751	1133
1595	751	1132
1596	752	1131
1597	752	1130
1598	752	1130
1599	752	1129
1600	753	1128
1601	753	1127
1602	753	1126
1603	755	1128
1604	755	1127
1605	755	1126
1606	757	1128
1607	758	1127
1608	758	1127
1609	759	1127
1610	760	1127
1611	760	1127
1612	761	1126
1613	763	1129
1614	764	1129
1615	765	1128
1616	765	1128
1617	765	1127
1618	766	1126
1619	766	1126
1620	766	1125
1621	767	1124
1622	767	1123
1623	767	1122
1624	771	1127
1625	773	1128
1626	773	1127
1627	773	1127
1628	774	1127
1629	775	1127
1630	776	1127
1631	776	1127
1632	777	1126
1633	777	1125
1634	777	1124
1635	777	1124
1636	778	1123
1637	778	1122
1638	778	1121
1639	778	1120
1640	779	1119
1641	779	1119
1642	779	1118
1643	779	1117
1644	781	1118
1645	781	1118
1646	782	1118
1647	783	1117
1648	783	1117
1649	789	1124
1650	789	1123
1651	789	1122
1652	790	1121
1653	790	1120
1654	790	1120
1655	790	1119
1656	790	1118
1657	791	1117
1658	791	1116
1659	792	1117
1660	792	1116
1661	792	1115
1662	793	1114
1663	793	1114
1664	793	1113
1665	794	1112
1666	794	1111
1667	794	1111
1668	794	1110
1669	795	1109
1670	795	1108
1671	795	1107
1672	795	1106
1673	795	1105
1674	797	1106
1675	797	1105
1676	802	1112
1677	803	1111
1678	804	1112
1679	806	1113
1680	806	1113
1681	807	1112
1682	807	1112
1683	808	1111
1684	808	1111
1685	809	1110
1686	810	1110
1687	810	1110
1688	811	1109
1689	811	1109
1690	812	1109
1691	812	1108
1692	813	1107
1693	813	1107
1694	814	1107
1695	816	1109
1696	816	1108
1697	817	1107
1698	817	1106
1699	817	1105
1700	818	1105
1701	818	1105
1702	818	1104
1703	818	1103
1704	819	1102
1705	819	1101
1706	819	1100
1707	819	1100
1708	819	1099
1709	820	1098
1710	820	1097
1711	821	1097
1712	821	1096
1713	822	1096
1714	822	1095
1715	822	1095
1716	822	1094
1717	823	1093
1718	823	1092
1719	823	1091
1720	823	1090
1721	824	1090
1722	824	1089
1723	824	1088
1724	824	1087
1725	824	1086
1726	825	1085
1727	825	1085
1728	825	1084
1729	825	1083
1730	825	1082
1731	826	1081
1732	826	1081
1733	826	1080
1734	826	1079
1735	828	1080
1736	828	1079
1737	828	1078
1738	829	1077
1739	831	1079
1740	832	1079
1741	832	1079
1742	832	1078
1743	834	1079
1744	834	1078
1745	837	1081
1746	838	1080
1747	838	1080
1748	838	1079
1749	839	1079
1750	839	1078
1751	839	1077
1752	840	1077
1753	840	1076
1754	841	1076
1755	841	1075
1756	842	1076
1757	843	1075
1758	843	1075
1759	844	1074
1760	844	1074
1761	845	1073
1762	846	1073
1763	846	1073
1764	846	1072
1765	847	1071
1766	847	1070
1767	849	1072
1768	852	1075
1769	852	1074
1770	852	1073
1771	853	1072
1772	853	1072
1773	853	1071
1774	854	1070
1775	854	1069
1776	854	1069
1777	854	1068
1778	855	1067
1779	855	1066
1780	855	1066
1781	855	1065
1782	857	1065
1783	857	1065
1784	858	1064
1785	858	1064
1786	858	1063
1787	859	1063
1788	859	1062
1789	860	1061
1790	860	1061
1791	860	1060
1792	861	1060
1793	861	1059
1794	862	1058
1795	862	1058
1796	862	1057
1797	862	1056
1798	863	1056
1799	863	1055
1800	863	1054
1801	864	1053
1802	864	1053
1803	864	1052
1804	864	1051
1805	865	1050
1806	865	1050
1807	865	1049
1808	865	1048
1809	865	1047
1810	866	1047
1811	866	1046
1812	866	1045
1813	866	1044
1814	867	1043
1815	867	1043
1816	867	1042
1817	867	1041
1818	868	1040
1819	868	1040
1820	868	1039
1821	868	1038
1822	869	1037
1823	869	1037
1824	869	1036
1825	869	1035
1826	870	1034
1827	871	1034
1828	871	1034
1829	871	1033
1830	872	1033
1831	872	1032
1832	872	1032
1833	873	1031
1834	873	1030
1835	873	1030
1836	874	1029
1837	874	1028
1838	874	1027
1839	875	1027
1840	875	1026
1841	875	1025
1842	875	1024
1843	875	1024
1844	876	1023
1845	876	1022
1846	876	1021
1847	876	1021
1848	877	1020
1849	877	1019
1850	877	1018
1851	877	1018
1852	878	1017
1853	878	1016
1854	878	1016
1855	878	1015
1856	879	1014
1857	879	1013
1858	879	1013
1859	879	1012
1860	880	1011
1861	880	1010
1862	880	1010
1863	880	1009
1864	881	1009
1865	882	1009
1866	883	1009
1867	883	1008
1868	884	1007
1869	884	1007
1870	884	1006
1871	885	1006
1872	885	1005
