iter	Logloss
220	0.01989395994
221	0.01969242468
222	0.01949524462
223	0.01930018196
224	0.01910984745
225	0.01892251281
226	0.01873882912
227	0.01855756125
228	0.0183801231
229	0.0182058284
230	0.01803450103
231	0.01786623776
232	0.0177003975
233	0.01753731945
234	0.01737746314
235	0.0172201684
236	0.01706515266
237	0.01691326775
238	0.01676268522
239	0.01661554675
240	0.01647013223
241	0.0163274827
242	0.01618788966
243	0.0160488652
244	0.01591127499
245	0.0157767344
246	0.01564409512
247	0.01551351964
248	0.0153852052
249	0.01525854251
250	0.01513299176
251	0.01500961714
252	0.0148887973
253	0.01476935757
254	0.01465226223
255	0.01453644566
256	0.01442261314
257	0.01430996913
258	0.01419995186
259	0.01409005503
260	0.01398259403
261	0.01387597124
262	0.01377123083
263	0.01366798261
264	0.01356543287
265	0.01346558361
266	0.01336561694
267	0.01326819276
268	0.013170931
269	0.01307553685
270	0.01298106865
271	0.0128881964
272	0.01279679982
273	0.01270594608
274	0.01261695334
275	0.01252887922
276	0.01244217171
277	0.01235617929
278	0.01227189293
279	0.01218748289
280	0.01210444121
281	0.01202258752
282	0.01194224691
283	0.01186215611
284	0.01178345567
285	0.01170547463
286	0.01162775814
287	0.01155198292
288	0.01147696248
289	0.01140273198
290	0.01132910659
291	0.01125622544
292	0.01118486248
293	0.01111334485
294	0.01104358465
295	0.01097459775
296	0.01090607641
297	0.01083822514
298	0.010771395
299	0.01070504089
300	0.01063901723
301	0.01057440087
302	0.01051078248
303	0.01044751955
304	0.01038525856
305	0.01032309067
306	0.01026188409
307	0.01020086456
308	0.01014114506
309	0.01008208426
310	0.01002366257
311	0.009965573695
312	0.009908421577
313	0.009851263023
314	0.00979542448
315	0.009739513082
316	0.009684771244
317	0.00963064388
318	0.009576809899
319	0.009522934401
320	0.009470432506
321	0.009418006071
322	0.009366398642
323	0.009315962331
324	0.009265259737
325	0.009215086377
326	0.009165555836
327	0.00911724308
328	0.009068709291
329	0.009020443974
330	0.008972709967
331	0.008926616393
332	0.008878571352
333	0.008832649755
334	0.008786512951
335	0.008741097887
336	0.00869612247
337	0.00865080523
338	0.008607643055
339	0.008562838033
340	0.008520314411
341	0.008476796361
342	0.008434962865
343	0.008392960273
344	0.008351229084
345	0.008309808707
346	0.008269196425
347	0.008229006517
348	0.008188586164
349	0.008148512593
350	0.008109156441
351	0.008069604366
352	0.008031261785
353	0.007992446869
354	0.007954372729
355	0.007916743553
356	0.007896680413
357	0.007858425873
358	0.007822211724
359	0.007785325738
360	0.007748796457
361	0.007712851279
362	0.007676712974
363	0.007641550334
364	0.007605789297
365	0.007587106938
366	0.007552757352
367	0.007517649
368	0.007484395154
369	0.007449714246
370	0.007431734292
371	0.007398464813
372	0.007364868727
373	0.007332205328
374	0.007299281718
375	0.007267014007
376	0.007249709266
377	0.007217839881
378	0.00718648008
379	0.007154690423
380	0.007123827875
381	0.007093254717
382	0.007062337057
383	0.007045829737
384	0.007016272876
385	0.006985206398
386	0.006956514904
387	0.006927366668
388	0.006897256487
389	0.006869048917
390	0.006839542759
391	0.006823961312
392	0.006795594205
393	0.006767487673
394	0.006739348993
395	0.006723817316
396	0.006696438707
397	0.006669306003
398	0.00664167857
399	0.006614863946
400	0.006587970669
401	0.006561285817
402	0.006534599048
403	0.006508629981
404	0.006482756846
405	0.006468354741
406	0.006442333797
407	0.006416581733
408	0.006391870905
409	0.006378233941
410	0.006352483346
411	0.006327583328
412	0.006303262147
413	0.006277906826
414	0.006253874568
415	0.006230386727
416	0.006205909467
417	0.006181906002
418	0.006169158434
419	0.006145970678
420	0.006122026014
421	0.006098714441
422	0.006076235569
423	0.006052802841
424	0.006030653382
425	0.006017912821
426	0.005995181139
427	0.005972732306
428	0.005951024038
429	0.005928695112
430	0.005916556756
431	0.005894774884
432	0.00587356525
433	0.00585187948
434	0.005830469441
435	0.005809391738
436	0.005788979037
437	0.005767633784
438	0.005756446566
439	0.005735173112
440	0.005715192701
441	0.005694681121
442	0.005674659063
443	0.005653992905
444	0.005643111459
445	0.005623190154
446	0.005603099732
447	0.005583458763
448	0.005563501852
449	0.005544417823
450	0.005525146051
451	0.005514267343
452	0.00549520881
453	0.005475983401
454	0.005457306233
455	0.005438741681
456	0.0054190648
457	0.005409024331
458	0.005391156253
459	0.005372992885
460	0.005354790769
461	0.005335793178
462	0.005318244001
463	0.005300578437
464	0.005290603317
465	0.00527283575
466	0.005255008519
467	0.005237593189
468	0.005220490889
469	0.005202957761
470	0.005193613794
471	0.005176512133
472	0.005159668381
473	0.005142519496
474	0.005125620015
475	0.005109022259
476	0.005092662401
477	0.005083715735
478	0.005066784662
479	0.005050075061
480	0.005034478325
481	0.005018182925
482	0.005002655768
483	0.004986241628
484	0.004977558884
485	0.004962004932
486	0.004946891622
487	0.004931192295
488	0.004915738297
489	0.004900133187
490	0.004891609594
491	0.004876784893
492	0.004862222266
493	0.004846230388
494	0.004831500074
495	0.004816889808
496	0.004802440155
497	0.004794284512
498	0.004779598513
499	0.004763969516
500	0.004749765858
501	0.004735742186
502	0.004721580624
503	0.00470740728
504	0.004699456066
505	0.004684082293
506	0.004670466729
507	0.004656619799
508	0.004643027401
509	0.004629594288
510	0.00462210879
511	0.004607269377
512	0.00459374584
513	0.004580846975
514	0.00456757423
515	0.004554147017
516	0.004540506513
517	0.004533009376
518	0.004519974142
519	0.004506872348
520	0.00449423411
521	0.00448149666
522	0.004467785878
523	0.004460952984
524	0.004448088205
525	0.004435583397
526	0.004423058445
527	0.004410765377
528	0.004398411348
529	0.004385108421
530	0.004378401395
531	0.004366094194
532	0.004354014782
533	0.004342212043
534	0.004330291063
535	0.004318049843
536	0.00430591623
537	0.004299388937
538	0.004286794649
539	0.004275457545
540	0.004263945027
541	0.004252007693
542	0.004240526544
543	0.004233905643
544	0.004222049781
545	0.004210732518
546	0.004199333145
547	0.004187820627
548	0.004176505554
549	0.004165579549
550	0.004158978489
551	0.004148130793
552	0.004136925681
553	0.004125996847
554	0.004114824988
555	0.004103354119
556	0.004092831732
557	0.004087068696
558	0.004076030512
559	0.004065575797
560	0.004055209612
561	0.004044372369
562	0.004033452407
563	0.004027508138
564	0.004016620619
565	0.004006414974
566	0.003996169394
567	0.003986118876
568	0.003976015232
569	0.003965850575
570	0.003960295954
571	0.003949350606
572	0.0039389954
573	0.00392824414
574	0.003918459236
575	0.003908730174
576	0.003903222107
577	0.003893475029
578	0.003882987639
579	0.003873665043
580	0.003863907878
581	0.00385360901
582	0.00384347328
583	0.003838021663
584	0.003828473662
585	0.003819294228
586	0.00380985566
587	0.00379984463
588	0.003790496181
589	0.003781464474
590	0.003776257517
591	0.003766714006
592	0.003756817763
593	0.003747484775
594	0.003738314619
595	0.003729118803
596	0.003723926982
597	0.003714956215
598	0.003706399784
599	0.003697423443
600	0.003688549995
601	0.003679422268
602	0.003670288357
603	0.003665468146
604	0.003656411388
605	0.003647662753
606	0.00363895668
607	0.003630524706
608	0.003622223
609	0.003617379177
610	0.003608809778
611	0.003600183574
612	0.003592026603
613	0.003582908355
614	0.00357482285
615	0.003566351773
616	0.003561794347
617	0.003553061011
618	0.0035449348
619	0.003537118102
620	0.003529160987
621	0.003520865597
622	0.003512077779
623	0.00350758678
624	0.003499773153
625	0.003491537681
626	0.003483941948
627	0.003475677957
628	0.00346773053
629	0.003463532453
630	0.00345568645
631	0.003447930728
632	0.003440156428
633	0.003432273882
634	0.003424036909
635	0.003416580903
636	0.003412318858
637	0.003404589152
638	0.003397265774
639	0.003389348691
640	0.003382250533
641	0.003374196441
642	0.003370169413
643	0.003362677598
644	0.00335501233
645	0.003347921187
646	0.003340145899
647	0.003333027626
648	0.003325857459
649	0.003321909572
650	0.003314467475
651	0.003307299721
652	0.003300223126
653	0.003293092657
654	0.003285751665
655	0.003277974329
656	0.003274104136
657	0.003267276772
658	0.003260438772
659	0.003253465011
660	0.003246506534
661	0.003239557424
662	0.003235766334
663	0.003228726436
664	0.003221825797
665	0.003214566966
666	0.003207832216
667	0.003201453281
668	0.003194557585
669	0.003190895227
670	0.003183661018
671	0.003177116067
672	0.003170893795
673	0.003163814149
674	0.00315742279
675	0.003153836582
676	0.003147100376
677	0.003139944804
678	0.003133511497
679	0.003127346841
680	0.003121137626
681	0.003114734085
682	0.003111077836
683	0.003104680278
684	0.00309841923
685	0.003091686863
686	0.003085366219
687	0.003078863013
688	0.003073135807
689	0.003069696791
690	0.0030627626
691	0.003056348667
692	0.003050309128
693	0.00304440302
694	0.003038578591
695	0.003035274958
696	0.003029016821
697	0.003023206561
698	0.003016992277
699	0.003010898367
700	0.003005337058
701	0.002998780409
702	0.002995558745
703	0.002989061982
704	0.002983040814
705	0.002977173905
706	0.002971568283
707	0.002965527171
708	0.002962344951
709	0.002956679932
710	0.002950815517
711	0.002945464746
712	0.002939589895
713	0.002934224078
714	0.002928530125
715	0.002925301521
716	0.002919757559
717	0.00291355786
718	0.002908274184
719	0.002901951432
720	0.002896159046
721	0.00289063644
722	0.002887582418
723	0.002882447751
724	0.00287678885
725	0.002871245035
726	0.002865935994
727	0.002860771779
728	0.002857701672
729	0.00285209173
730	0.002847134555
731	0.002841559276
732	0.002836110756
733	0.002830197292
734	0.00282502301
735	0.002822023984
736	0.002816447057
737	0.00281067962
738	0.002805685964
739	0.002800386899
740	0.002795238062
741	0.002789904957
742	0.002787193946
743	0.002781554989
744	0.002776549596
745	0.002771400344
746	0.002766105065
747	0.002760990604
748	0.002758241062
749	0.002753576149
750	0.002748167154
751	0.002742991173
752	0.00273801758
753	0.002732391886
754	0.002727596505
755	0.002725048898
756	0.002719914728
757	0.00271468255
758	0.002709889084
759	0.002704928294
760	0.002699877304
761	0.002697209649
762	0.00269169007
763	0.002686615513
764	0.002682059922
765	0.002677549387
766	0.002672755326
767	0.002668006879
768	0.002665502746
769	0.002660933393
770	0.002656052331
771	0.002651311432
772	0.00264681287
773	0.002641782805
774	0.002637364467
775	0.002634806757
776	0.002630220777
777	0.002625301139
778	0.002620951848
779	0.002616170547
780	0.002611500698
781	0.002608721391
782	0.002604103657
783	0.002599609007
784	0.002595343591
785	0.002590558215
786	0.002586333803
787	0.002582004627
788	0.002579522362
789	0.002575379199
790	0.002570948517
791	0.00256627774
792	0.002561933934
793	0.002557737357
794	0.002555390682
795	0.002550883325
796	0.002546260847
797	0.002541769767
798	0.00253752086
799	0.002533126089
800	0.00252887186
801	0.002526578599
802	0.002522169659
803	0.002517792317
804	0.002513059189
805	0.002508897862
806	0.002504462082
807	0.00250039486
808	0.002498312182
809	0.002494025901
810	0.002489996216
811	0.002485328936
812	0.00248143983
813	0.002477382711
814	0.00247517375
815	0.002470981203
816	0.002466766047
817	0.002462392364
818	0.002458588805
819	0.002454494068
820	0.002450494022
821	0.002448283064
822	0.002444506605
823	0.002440146795
824	0.002435959282
825	0.002431942564
826	0.002428090082
827	0.00242577076
828	0.002422000536
829	0.002417887576
830	0.002414103716
831	0.002410313548
832	0.002406351907
833	0.002402284478
834	0.002400085574
835	0.002396435732
836	0.002392142927
837	0.002388330015
838	0.002384615365
839	0.002380908205
840	0.00237697958
841	0.002374813225
842	0.002371285961
843	0.00236763217
844	0.002364088406
845	0.002359735952
846	0.002356035768
847	0.002353999808
848	0.002350376984
849	0.002346555343
850	0.002342774312
851	0.002339185076
852	0.002335522608
853	0.002332012052
854	0.002329968528
855	0.00232650363
856	0.002322458069
857	0.002318123236
858	0.00231437243
859	0.002310996426
860	0.002307501629
861	0.002305562602
862	0.002302120758
863	0.00229846057
864	0.002295022548
865	0.002291414452
866	0.002288021368
867	0.002286113643
868	0.002282540158
869	0.002278982468
870	0.002275596325
871	0.002272223193
872	0.002268578213
873	0.002265263773
874	0.002263409922
875	0.002260002082
876	0.002256638466
877	0.002253042966
878	0.002249656615
879	0.002245540181
880	0.002243736708
881	0.002240498498
882	0.002236993473
883	0.002233690427
884	0.002229904615
885	0.002226353465
886	0.002223248235
887	0.002221323259
888	0.002218104676
889	0.002214943827
890	0.002211670122
891	0.002208412548
892	0.002205067429
893	0.002201475715
894	0.002199751509
895	0.002196672917
896	0.00219346244
897	0.002190283844
898	0.002187091611
899	0.002184208638
900	0.002182483103
901	0.002179130756
902	0.002176038203
903	0.00217284482
904	0.002169318387
905	0.002166072949
906	0.002162910608
907	0.002161222773
908	0.002157408777
909	0.002154197676
910	0.002151109777
911	0.002148118648
912	0.002144931982
913	0.002143148461
914	0.002140247578
915	0.00213715423
916	0.002134037584
917	0.002130970676
918	0.002127691487
919	0.002124584467
920	0.00212292947
921	0.002119805371
922	0.002116873015
923	0.00211372785
924	0.002110854437
925	0.002107913153
926	0.002105016255
927	0.002103200971
928	0.002100384298
929	0.002097160727
930	0.002094327924
931	0.002091491055
932	0.002088336203
933	0.002086728258
934	0.002084118924
935	0.00208104279
936	0.002077904721
937	0.002074926144
938	0.002072090892
939	0.002068950907
940	0.002067273048
941	0.002064485472
942	0.002061368232
943	0.002058560206
944	0.002055911465
945	0.002053048236
946	0.002050139907
947	0.00204854859
948	0.002045353574
949	0.002042577473
950	0.002039943407
951	0.002037155304
952	0.002034163425
953	0.002032687375
954	0.002029868207
955	0.002026937321
956	0.002024299848
957	0.002021145522
958	0.002018408369
959	0.002015758877
960	0.002014257597
961	0.002011496624
962	0.002008980527
963	0.002006160498
964	0.002003541107
965	0.00200104666
966	0.001998318317
967	0.00199678719
968	0.001994191573
969	0.00199135474
970	0.001988640656
971	0.001985966974
972	0.00198340856
973	0.001981763123
974	0.001979075932
975	0.001976725353
976	0.001973385141
977	0.001970756144
978	0.001968233893
979	0.00196551324
980	0.00196407938
981	0.001961480148
982	0.001958830991
983	0.001956219451
984	0.001953724924
985	0.001951221125
986	0.001949817067
987	0.001946754777
988	0.001944182022
989	0.001941619963
990	0.001938709029
991	0.001936172727
992	0.001933627071
993	0.001932069802
994	0.00192947564
995	0.001927029827
996	0.001924602928
997	0.001922284118
998	0.001919682971
999	0.001917300801
1000	0.001915838179
1001	0.001913471804
1002	0.001911027447
1003	0.001908174194
1004	0.001905837748
1005	0.001903417084
1006	0.001902191729
1007	0.001899688598
1008	0.001896949322
1009	0.001894225759
1010	0.001891941561
1011	0.001888661414
1012	0.001886155166
1013	0.001885043786
1014	0.001882532632
1015	0.001879853627
1016	0.001877449427
1017	0.001875174456
1018	0.001872960633
1019	0.001870279179
1020	0.001868917023
1021	0.001866616614
1022	0.001864237643
1023	0.001862044144
1024	0.001859558345
1025	0.001856971502
1026	0.001855755454
1027	0.001853617989
1028	0.001851024167
1029	0.001848664363
1030	0.001846481047
1031	0.001844272338
1032	0.001841809706
1033	0.001840601557
1034	0.001838224427
1035	0.001836040532
1036	0.001833882157
1037	0.00183159214
1038	0.001829388709
1039	0.001828033827
1040	0.001825563742
1041	0.001823438331
1042	0.001821132519
1043	0.001819027349
1044	0.001816786011
1045	0.001814713805
1046	0.001813459516
1047	0.001811320677
1048	0.001808732208
1049	0.001806581983
1050	0.001804507862
1051	0.001802085706
1052	0.001799646797
1053	0.001798297193
1054	0.001795643671
1055	0.001793645663
1056	0.001791588006
1057	0.001789514346
1058	0.001787111935
1059	0.001785818157
1060	0.001783587707
1061	0.001781665849
1062	0.001779519817
1063	0.001777319088
1064	0.001775318875
1065	0.00177327199
1066	0.001772108814
1067	0.001770000572
1068	0.00176741738
1069	0.001765177629
1070	0.001763209632
1071	0.001761117438
1072	0.001758991774
1073	0.001757829601
1074	0.001755867422
1075	0.001753814272
1076	0.001751800053
1077	0.001749658898
1078	0.001747529123
1079	0.001746290317
1080	0.001744199926
1081	0.001741897023
1082	0.001739846686
1083	0.001737914748
1084	0.001736039675
1085	0.001734065695
1086	0.001732958738
1087	0.001730671527
1088	0.001728701808
1089	0.001726667302
1090	0.001724810957
1091	0.001722303336
1092	0.001720085853
1093	0.001718942029
1094	0.001716947554
1095	0.001714884368
1096	0.001712863832
1097	0.001710871228
1098	0.001708973479
1099	0.001707882756
1100	0.001705909607
1101	0.001703976905
1102	0.001701693828
1103	0.001699813329
1104	0.001697998529
1105	0.001696228621
1106	0.001694812762
1107	0.001693022382
1108	0.001691012008
1109	0.001689198997
1110	0.00168712236
1111	0.001685162594
1112	0.001683377848
1113	0.00168227902
1114	0.001680235207
1115	0.001678353484
1116	0.001676135579
1117	0.001674317765
1118	0.001672332405
1119	0.001671259764
1120	0.001669359982
1121	0.001667543392
1122	0.001665650676
1123	0.001664071123
1124	0.001661877564
1125	0.001660041438
1126	0.001659004672
1127	0.001657181016
1128	0.001655443968
1129	0.001653211025
1130	0.001651382559
1131	0.001649099319
1132	0.001647364951
1133	0.001646102764
1134	0.001644387205
1135	0.001642711633
1136	0.001640885921
1137	0.001638999313
1138	0.00163703614
1139	0.001636069496
1140	0.001634353833
1141	0.001632487051
1142	0.0016307139
1143	0.00162882131
1144	0.001627125139
1145	0.001625053995
1146	0.001624072928
1147	0.001622334508
1148	0.001620560421
1149	0.001618958318
1150	0.001617135954
1151	0.001615395536
1152	0.001613561177
1153	0.00161265537
1154	0.001610584746
1155	0.0016090048
1156	0.001607414336
1157	0.001605688905
1158	0.00160392633
1159	0.001602947423
1160	0.001600634797
1161	0.001598893155
1162	0.001597310589
1163	0.001595623006
1164	0.001593940331
1165	0.001592225098
1166	0.001591279133
1167	0.001589445093
1168	0.001587715008
1169	0.001586119452
1170	0.001584392359
1171	0.001582603746
1172	0.001581613869
1173	0.001580053771
1174	0.001578150202
1175	0.001576314596
1176	0.001574573162
1177	0.001572580973
1178	0.001570762825
1179	0.001569913793
1180	0.001568367168
1181	0.00156669193
1182	0.001565090035
1183	0.001563402742
1184	0.001561708672
1185	0.001560055071
1186	0.001559195231
1187	0.001557563631
1188	0.001555730288
1189	0.001554193825
1190	0.001552458648
1191	0.00155087577
1192	0.001549664503
1193	0.001547845004
1194	0.001546135287
1195	0.001544709533
1196	0.001543171339
1197	0.001541580089
1198	0.001540036203
1199	0.001539192931
1200	0.001537728081
1201	0.001536109939
1202	0.001534365112
1203	0.001532597513
1204	0.001531149253
1205	0.001529502073
1206	0.001528618666
1207	0.001527173353
1208	0.001525764501
1209	0.001524129226
1210	0.001522551173
1211	0.001520881501
1212	0.001520064083
1213	0.001518088047
1214	0.00151674029
1215	0.001515267298
1216	0.001513763836
1217	0.001512236391
1218	0.001510505661
1219	0.001509667124
1220	0.001508121568
1221	0.001506438432
1222	0.001504886313
1223	0.001503396591
1224	0.001501699789
1225	0.001499901119
1226	0.001499008464
1227	0.001497331503
1228	0.001495438824
1229	0.001494016521
1230	0.001492373705
1231	0.001490861261
1232	0.001490102244
1233	0.001488613064
1234	0.001487270882
1235	0.001485703592
1236	0.001484305087
1237	0.001482610913
1238	0.001481154963
1239	0.001480335236
1240	0.001479099986
1241	0.001477587772
1242	0.001476076494
1243	0.001474602047
1244	0.001473006907
1245	0.001471472107
1246	0.001470651882
1247	0.001469298559
1248	0.001467979031
1249	0.001466582478
1250	0.001465238657
1251	0.001463415416
1252	0.001462654841
1253	0.001461267143
1254	0.001459691013
1255	0.001458018558
1256	0.001456417643
1257	0.001455107052
1258	0.001453751673
1259	0.001452963248
1260	0.001451607327
1261	0.001450252363
1262	0.001448836318
1263	0.001447269918
1264	0.001445747462
1265	0.001444265822
1266	0.001443520938
1267	0.001442078246
1268	0.001440643414
1269	0.001439407889
1270	0.001438010676
1271	0.001436578167
1272	0.001435914651
1273	0.001434466243
1274	0.001433143724
1275	0.001431515827
1276	0.001430087186
1277	0.001428742095
1278	0.001427363104
1279	0.001426613752
1280	0.001424728644
1281	0.001423204368
1282	0.001421841611
1283	0.001420106723
1284	0.00141877774
1285	0.001417617392
1286	0.001416817328
1287	0.001414686379
1288	0.001412940684
1289	0.001411624148
1290	0.001410329665
1291	0.001408895204
1292	0.001407470304
1293	0.001406718457
1294	0.001405574447
1295	0.001404176484
1296	0.001402822181
1297	0.00140146747
1298	0.001399949414
1299	0.001399172339
1300	0.001397740349
1301	0.001396442021
1302	0.001395004918
1303	0.001393696451
1304	0.001392356844
1305	0.001391151233
1306	0.001390467038
1307	0.00138916453
1308	0.001387962304
1309	0.001386563799
1310	0.001385380923
1311	0.00138407031
1312	0.001382797939
1313	0.001382092128
1314	0.001380685956
1315	0.001379200842
1316	0.001378011569
1317	0.00137675146
1318	0.001375472564
1319	0.001374701412
1320	0.001373413557
1321	0.00137217922
1322	0.001370969303
1323	0.001369665341
1324	0.001368432607
1325	0.001367193282
1326	0.001366553044
1327	0.001365233531
1328	0.001363652999
1329	0.001362534286
1330	0.001361211306
1331	0.001360086232
1332	0.001358785075
1333	0.001358106803
1334	0.001356919541
1335	0.001355585546
1336	0.001354258329
1337	0.001352842099
1338	0.001351226961
1339	0.001350530837
1340	0.001349264434
1341	0.001348201724
1342	0.001346926073
1343	0.001345851042
1344	0.001344565541
1345	0.001343327209
1346	0.001342668801
1347	0.001341485695
1348	0.001339942536
1349	0.001338870229
1350	0.001337550494
1351	0.001336462496
1352	0.001335216831
1353	0.00133465131
1354	0.001333059287
1355	0.001331806082
1356	0.001330578165
1357	0.001329453588
1358	0.00132827017
1359	0.001327481196
1360	0.001326163376
1361	0.001324779397
1362	0.001323239667
1363	0.001322187394
1364	0.0013209737
1365	0.001319773218
1366	0.001319193229
1367	0.001317580549
1368	0.001316551079
1369	0.001315450981
1370	0.001314111813
1371	0.00131295105
1372	0.001311716008
1373	0.001311167841
1374	0.001309943606
1375	0.001308587292
1376	0.001307549486
1377	0.001306513112
1378	0.00130537887
1379	0.00130466007
1380	0.00130368846
1381	0.001302493218
1382	0.00130138356
1383	0.001300198398
1384	0.001299188917
1385	0.001297951796
1386	0.001297210238
1387	0.001296164891
1388	0.001295030419
1389	0.00129393174
1390	0.001292557299
1391	0.001291543082
1392	0.001290393045
1393	0.00128979375
1394	0.001288635896
1395	0.001287663143
1396	0.001286554628
1397	0.001285401993
1398	0.001284281527
1399	0.001283635157
1400	0.001282512934
1401	0.001281370437
1402	0.001280050309
1403	0.001279000842
1404	0.001278012916
1405	0.001276378911
1406	0.001275834069
1407	0.001274773171
1408	0.001273608481
1409	0.001272604344
1410	0.001271472344
1411	0.001270490052
1412	0.00126928312
1413	0.001268632905
1414	0.0012670004
1415	0.001265968851
1416	0.00126490658
1417	0.001263444291
1418	0.001262432131
1419	0.001261463719
1420	0.001260940158
1421	0.001259841768
1422	0.001258840126
1423	0.001257596948
1424	0.001256517575
1425	0.001255538564
1426	0.001254907886
1427	0.001253940953
1428	0.001252873322
1429	0.001251942841
1430	0.001250726066
1431	0.001249477582
1432	0.001248503559
1433	0.001247904969
1434	0.001246837005
1435	0.001245751604
1436	0.001244854481
1437	0.001243796284
1438	0.00124256787
1439	0.001241187693
1440	0.001240659893
1441	0.001239742773
1442	0.001238768171
1443	0.001237240243
1444	0.001236258991
1445	0.001235215343
1446	0.001234704691
1447	0.001233734662
1448	0.001232755131
1449	0.001231605072
1450	0.001230593453
1451	0.001229272864
1452	0.001228162731
1453	0.001227588896
1454	0.001226685537
1455	0.001225550776
1456	0.001224470676
1457	0.001223553577
1458	0.001222608303
1459	0.001221629374
1460	0.00122106294
1461	0.001220074057
1462	0.001219123831
1463	0.001218130791
1464	0.001217137855
1465	0.001215958224
1466	0.001215395404
1467	0.001214324738
1468	0.001213389187
1469	0.001212405708
1470	0.001211542981
1471	0.001210382344
1472	0.001209340693
1473	0.001208835964
1474	0.001207800132
1475	0.001206858035
1476	0.001205834235
1477	0.001204793393
1478	0.00120332389
1479	0.001202527567
1480	0.001201948536
1481	0.001200946834
1482	0.001200043602
1483	0.001199045114
1484	0.00119805183
1485	0.001197134271
1486	0.001196176296
1487	0.001195504697
1488	0.001194673146
1489	0.001193624614
1490	0.001192575377
1491	0.001191619851
1492	0.001190801082
1493	0.001190299886
1494	0.001189281386
1495	0.00118829136
1496	0.001187245679
1497	0.001186268479
1498	0.001185037698
